id	name	category	provided_by
GOLD:forest_soil	forest_soil	biolink:Attribute	GOLD
GOLD:soil	soil	biolink:Attribute	GOLD
GOLD:ga0215180	ga0215180	biolink:Attribute	GOLD
GOLD:ga0180217	ga0180217	biolink:Attribute	GOLD
GOLD:gp0191727	gp0191727	biolink:Attribute	GOLD
GOLD:gs0127392	gs0127392	biolink:Attribute	GOLD
GOLD:usa_emeryville_california	usa_emeryville_california	biolink:NamedThing	GOLD
GOLD:composting	composting	biolink:Attribute	GOLD
GOLD:compost	compost	biolink:Attribute	GOLD
GOLD:ga0182735	ga0182735	biolink:Attribute	GOLD
GOLD:gp0191747	gp0191747	biolink:Attribute	GOLD
GOLD:ga0182743	ga0182743	biolink:Attribute	GOLD
GOLD:gp0191736	gp0191736	biolink:Attribute	GOLD
GOLD:ga0182744	ga0182744	biolink:Attribute	GOLD
GOLD:gp0191735	gp0191735	biolink:Attribute	GOLD
GOLD:ga0182749	ga0182749	biolink:Attribute	GOLD
GOLD:gp0191729	gp0191729	biolink:Attribute	GOLD
GOLD:ga0182737	ga0182737	biolink:Attribute	GOLD
GOLD:gp0191745	gp0191745	biolink:Attribute	GOLD
GOLD:ga0182748	ga0182748	biolink:Attribute	GOLD
GOLD:gp0191730	gp0191730	biolink:Attribute	GOLD
GOLD:ga0180216	ga0180216	biolink:Attribute	GOLD
GOLD:gp0191726	gp0191726	biolink:Attribute	GOLD
GOLD:ga0182741	ga0182741	biolink:Attribute	GOLD
GOLD:gp0191739	gp0191739	biolink:Attribute	GOLD
GOLD:ga0182742	ga0182742	biolink:Attribute	GOLD
GOLD:gp0191738	gp0191738	biolink:Attribute	GOLD
GOLD:ga0182746	ga0182746	biolink:Attribute	GOLD
GOLD:gp0191733	gp0191733	biolink:Attribute	GOLD
GOLD:ga0182738	ga0182738	biolink:Attribute	GOLD
GOLD:gp0191744	gp0191744	biolink:Attribute	GOLD
GOLD:ga0180223	ga0180223	biolink:Attribute	GOLD
GOLD:gp0191748	gp0191748	biolink:Attribute	GOLD
GOLD:ga0180222	ga0180222	biolink:Attribute	GOLD
GOLD:gp0191742	gp0191742	biolink:Attribute	GOLD
GOLD:ga0180221	ga0180221	biolink:Attribute	GOLD
GOLD:gp0191741	gp0191741	biolink:Attribute	GOLD
GOLD:ga0180219	ga0180219	biolink:Attribute	GOLD
GOLD:gp0191732	gp0191732	biolink:Attribute	GOLD
GOLD:ga0052185	ga0052185	biolink:Attribute	GOLD
GOLD:gp0097409	gp0097409	biolink:Attribute	GOLD
GOLD:gs0111435	gs0111435	biolink:Attribute	GOLD
GOLD:wadden_sea_germany	wadden_sea_germany	biolink:NamedThing	GOLD
GOLD:marine_sediment_inoculum	marine_sediment_inoculum	biolink:Attribute	GOLD
GOLD:continuous_culture	continuous_culture	biolink:Attribute	GOLD
GOLD:continuous_culture_bioreactor	continuous_culture_bioreactor	biolink:Attribute	GOLD
GOLD:ga0052177	ga0052177	biolink:Attribute	GOLD
GOLD:gp0097398	gp0097398	biolink:Attribute	GOLD
GOLD:gs0111455	gs0111455	biolink:Attribute	GOLD
GOLD:ga0052172	ga0052172	biolink:Attribute	GOLD
GOLD:gp0097393	gp0097393	biolink:Attribute	GOLD
GOLD:ga0052181	ga0052181	biolink:Attribute	GOLD
GOLD:gp0097403	gp0097403	biolink:Attribute	GOLD
GOLD:gs0111400	gs0111400	biolink:Attribute	GOLD
GOLD:marine_intertidal_flat_sediment_inoculum	marine_intertidal_flat_sediment_inoculum	biolink:Attribute	GOLD
GOLD:ga0052174	ga0052174	biolink:Attribute	GOLD
GOLD:gp0097395	gp0097395	biolink:Attribute	GOLD
GOLD:ga0052183	ga0052183	biolink:Attribute	GOLD
GOLD:gp0097407	gp0097407	biolink:Attribute	GOLD
GOLD:ga0052175	ga0052175	biolink:Attribute	GOLD
GOLD:gp0097396	gp0097396	biolink:Attribute	GOLD
GOLD:ga0052179	ga0052179	biolink:Attribute	GOLD
GOLD:gp0097400	gp0097400	biolink:Attribute	GOLD
GOLD:ga0052184	ga0052184	biolink:Attribute	GOLD
GOLD:gp0097408	gp0097408	biolink:Attribute	GOLD
GOLD:ga0076946	ga0076946	biolink:Attribute	GOLD
GOLD:gp0117115	gp0117115	biolink:Attribute	GOLD
GOLD:gs0114887	gs0114887	biolink:Attribute	GOLD
GOLD:fredrikstad_norway	fredrikstad_norway	biolink:NamedThing	GOLD
GOLD:ga0078910	ga0078910	biolink:Attribute	GOLD
GOLD:gp0119536	gp0119536	biolink:Attribute	GOLD
GOLD:gs0114559	gs0114559	biolink:Attribute	GOLD
GOLD:alnarp_sweden	alnarp_sweden	biolink:NamedThing	GOLD
GOLD:biogas_reactor	biogas_reactor	biolink:Attribute	GOLD
GOLD:ga0082206	ga0082206	biolink:Attribute	GOLD
GOLD:gp0121641	gp0121641	biolink:Attribute	GOLD
GOLD:gs0111348	gs0111348	biolink:Attribute	GOLD
GOLD:mixed_substrate_biogas_reactor	mixed_substrate_biogas_reactor	biolink:Attribute	GOLD
GOLD:ga0101770	ga0101770	biolink:Attribute	GOLD
GOLD:ga0101790	ga0101790	biolink:Attribute	GOLD
GOLD:gp0125143	gp0125143	biolink:Attribute	GOLD
GOLD:gs0113739	gs0113739	biolink:Attribute	GOLD
GOLD:canach_luxembourg	canach_luxembourg	biolink:NamedThing	GOLD
GOLD:ga0115888	ga0115888	biolink:Attribute	GOLD
GOLD:gp0137139	gp0137139	biolink:Attribute	GOLD
GOLD:gs0118556	gs0118556	biolink:Attribute	GOLD
GOLD:singapore	singapore	biolink:NamedThing	GOLD
GOLD:sbr_wastewater	sbr_wastewater	biolink:Attribute	GOLD
GOLD:ga0136547	ga0136547	biolink:Attribute	GOLD
GOLD:gp0154553	gp0154553	biolink:Attribute	GOLD
GOLD:gs0121487	gs0121487	biolink:Attribute	GOLD
GOLD:yantai_academy_of_sciences_oceanology_institute_yantai_china	yantai_academy_of_sciences_oceanology_institute_yantai_china	biolink:NamedThing	GOLD
GOLD:ga0136546	ga0136546	biolink:Attribute	GOLD
GOLD:gp0154552	gp0154552	biolink:Attribute	GOLD
GOLD:ga0052238	ga0052238	biolink:Attribute	GOLD
GOLD:gp0097864	gp0097864	biolink:Attribute	GOLD
GOLD:gs0111426	gs0111426	biolink:Attribute	GOLD
GOLD:edirne_turkey	edirne_turkey	biolink:NamedThing	GOLD
GOLD:food_production	food_production	biolink:Attribute	GOLD
GOLD:dairy_products	dairy_products	biolink:Attribute	GOLD
GOLD:food	food	biolink:Attribute	GOLD
GOLD:ga0052269	ga0052269	biolink:Attribute	GOLD
GOLD:gp0097863	gp0097863	biolink:Attribute	GOLD
GOLD:ege_university_faculty_of_agriculture_department_of_dairy_technology_izmir_turkey	ege_university_faculty_of_agriculture_department_of_dairy_technology_izmir_turkey	biolink:NamedThing	GOLD
GOLD:ga0004668	ga0004668	biolink:Attribute	GOLD
GOLD:gp0055523	gp0055523	biolink:Attribute	GOLD
GOLD:gs0053062	gs0053062	biolink:Attribute	GOLD
GOLD:usa_california_mclaughlin_reserve	usa_california_mclaughlin_reserve	biolink:NamedThing	GOLD
GOLD:deep_subsurface	deep_subsurface	biolink:Attribute	GOLD
GOLD:serpentinite_rock_and_fluid	serpentinite_rock_and_fluid	biolink:Attribute	GOLD
GOLD:ga0004655	ga0004655	biolink:Attribute	GOLD
GOLD:gp0055496	gp0055496	biolink:Attribute	GOLD
GOLD:ga0004660	ga0004660	biolink:Attribute	GOLD
GOLD:gp0055515	gp0055515	biolink:Attribute	GOLD
GOLD:ga0004658	ga0004658	biolink:Attribute	GOLD
GOLD:gp0055513	gp0055513	biolink:Attribute	GOLD
GOLD:ga0004649	ga0004649	biolink:Attribute	GOLD
GOLD:gp0055490	gp0055490	biolink:Attribute	GOLD
GOLD:ga0004651	ga0004651	biolink:Attribute	GOLD
GOLD:gp0055492	gp0055492	biolink:Attribute	GOLD
GOLD:ga0004650	ga0004650	biolink:Attribute	GOLD
GOLD:gp0055491	gp0055491	biolink:Attribute	GOLD
GOLD:ga0004652	ga0004652	biolink:Attribute	GOLD
GOLD:gp0055493	gp0055493	biolink:Attribute	GOLD
GOLD:ga0004654	ga0004654	biolink:Attribute	GOLD
GOLD:gp0055495	gp0055495	biolink:Attribute	GOLD
GOLD:ga0004666	ga0004666	biolink:Attribute	GOLD
GOLD:gp0055521	gp0055521	biolink:Attribute	GOLD
GOLD:ga0004662	ga0004662	biolink:Attribute	GOLD
GOLD:gp0055517	gp0055517	biolink:Attribute	GOLD
GOLD:ga0004667	ga0004667	biolink:Attribute	GOLD
GOLD:gp0055522	gp0055522	biolink:Attribute	GOLD
GOLD:ga0004663	ga0004663	biolink:Attribute	GOLD
GOLD:gp0055518	gp0055518	biolink:Attribute	GOLD
GOLD:ga0004656	ga0004656	biolink:Attribute	GOLD
GOLD:gp0055497	gp0055497	biolink:Attribute	GOLD
GOLD:ga0004657	ga0004657	biolink:Attribute	GOLD
GOLD:gp0055512	gp0055512	biolink:Attribute	GOLD
GOLD:ga0004653	ga0004653	biolink:Attribute	GOLD
GOLD:gp0055494	gp0055494	biolink:Attribute	GOLD
GOLD:ga0004665	ga0004665	biolink:Attribute	GOLD
GOLD:gp0055520	gp0055520	biolink:Attribute	GOLD
GOLD:ga0004664	ga0004664	biolink:Attribute	GOLD
GOLD:gp0055519	gp0055519	biolink:Attribute	GOLD
GOLD:ga0004661	ga0004661	biolink:Attribute	GOLD
GOLD:gp0055516	gp0055516	biolink:Attribute	GOLD
GOLD:ga0023001	ga0023001	biolink:Attribute	GOLD
GOLD:gp0088957	gp0088957	biolink:Attribute	GOLD
GOLD:gs0110172	gs0110172	biolink:Attribute	GOLD
GOLD:mt._terri_switzerland	mt._terri_switzerland	biolink:NamedThing	GOLD
GOLD:clay	clay	biolink:Attribute	GOLD
GOLD:ga0006268	ga0006268	biolink:Attribute	GOLD
GOLD:gp0061304	gp0061304	biolink:Attribute	GOLD
GOLD:gs0103000	gs0103000	biolink:Attribute	GOLD
GOLD:deep_surbsurface	deep_surbsurface	biolink:Attribute	GOLD
GOLD:ga0006270	ga0006270	biolink:Attribute	GOLD
GOLD:gp0061306	gp0061306	biolink:Attribute	GOLD
GOLD:ga0006273	ga0006273	biolink:Attribute	GOLD
GOLD:gp0061309	gp0061309	biolink:Attribute	GOLD
GOLD:ga0006269	ga0006269	biolink:Attribute	GOLD
GOLD:gp0061305	gp0061305	biolink:Attribute	GOLD
GOLD:ga0046459	ga0046459	biolink:Attribute	GOLD
GOLD:gp0095176	gp0095176	biolink:Attribute	GOLD
GOLD:ga0006272	ga0006272	biolink:Attribute	GOLD
GOLD:gp0061308	gp0061308	biolink:Attribute	GOLD
GOLD:ga0055417	ga0055417	biolink:Attribute	GOLD
GOLD:ga0006271	ga0006271	biolink:Attribute	GOLD
GOLD:gp0061307	gp0061307	biolink:Attribute	GOLD
GOLD:ga0059159	ga0059159	biolink:Attribute	GOLD
GOLD:ga0006257	ga0006257	biolink:Attribute	GOLD
GOLD:gp0060310	gp0060310	biolink:Attribute	GOLD
GOLD:gs0090290	gs0090290	biolink:Attribute	GOLD
GOLD:north_pacific_ocean	north_pacific_ocean	biolink:NamedThing	GOLD
GOLD:ga0100049	ga0100049	biolink:Attribute	GOLD
GOLD:gp0123956	gp0123956	biolink:Attribute	GOLD
GOLD:gs0117459	gs0117459	biolink:Attribute	GOLD
GOLD:mcelmo_dome_colorado	mcelmo_dome_colorado	biolink:NamedThing	GOLD
GOLD:supercritical_co2_deposit	supercritical_co2_deposit	biolink:Attribute	GOLD
GOLD:ga0100050	ga0100050	biolink:Attribute	GOLD
GOLD:gp0123957	gp0123957	biolink:Attribute	GOLD
GOLD:gs0117460	gs0117460	biolink:Attribute	GOLD
GOLD:ga0079295	ga0079295	biolink:Attribute	GOLD
GOLD:gp0119860	gp0119860	biolink:Attribute	GOLD
GOLD:gs0114675	gs0114675	biolink:Attribute	GOLD
GOLD:usa_ohio	usa_ohio	biolink:NamedThing	GOLD
GOLD:ga0079294	ga0079294	biolink:Attribute	GOLD
GOLD:gp0119859	gp0119859	biolink:Attribute	GOLD
GOLD:ga0079292	ga0079292	biolink:Attribute	GOLD
GOLD:gp0119857	gp0119857	biolink:Attribute	GOLD
GOLD:ga0079291	ga0079291	biolink:Attribute	GOLD
GOLD:gp0119856	gp0119856	biolink:Attribute	GOLD
GOLD:ga0079285	ga0079285	biolink:Attribute	GOLD
GOLD:gp0119850	gp0119850	biolink:Attribute	GOLD
GOLD:ga0079290	ga0079290	biolink:Attribute	GOLD
GOLD:gp0119855	gp0119855	biolink:Attribute	GOLD
GOLD:ga0079301	ga0079301	biolink:Attribute	GOLD
GOLD:gp0119866	gp0119866	biolink:Attribute	GOLD
GOLD:ga0079296	ga0079296	biolink:Attribute	GOLD
GOLD:gp0119861	gp0119861	biolink:Attribute	GOLD
GOLD:ga0079293	ga0079293	biolink:Attribute	GOLD
GOLD:gp0119858	gp0119858	biolink:Attribute	GOLD
GOLD:ga0079284	ga0079284	biolink:Attribute	GOLD
GOLD:gp0119849	gp0119849	biolink:Attribute	GOLD
GOLD:ga0079298	ga0079298	biolink:Attribute	GOLD
GOLD:gp0119863	gp0119863	biolink:Attribute	GOLD
GOLD:ga0079288	ga0079288	biolink:Attribute	GOLD
GOLD:gp0119853	gp0119853	biolink:Attribute	GOLD
GOLD:ga0079299	ga0079299	biolink:Attribute	GOLD
GOLD:gp0119864	gp0119864	biolink:Attribute	GOLD
GOLD:ga0079289	ga0079289	biolink:Attribute	GOLD
GOLD:gp0119854	gp0119854	biolink:Attribute	GOLD
GOLD:ga0079303	ga0079303	biolink:Attribute	GOLD
GOLD:gp0119868	gp0119868	biolink:Attribute	GOLD
GOLD:ga0079297	ga0079297	biolink:Attribute	GOLD
GOLD:gp0119862	gp0119862	biolink:Attribute	GOLD
GOLD:ga0079286	ga0079286	biolink:Attribute	GOLD
GOLD:gp0119851	gp0119851	biolink:Attribute	GOLD
GOLD:ga0079300	ga0079300	biolink:Attribute	GOLD
GOLD:gp0119865	gp0119865	biolink:Attribute	GOLD
GOLD:ga0079302	ga0079302	biolink:Attribute	GOLD
GOLD:gp0119867	gp0119867	biolink:Attribute	GOLD
GOLD:ga0104751	ga0104751	biolink:Attribute	GOLD
GOLD:gp0115775	gp0115775	biolink:Attribute	GOLD
GOLD:gs0114793	gs0114793	biolink:Attribute	GOLD
GOLD:lead_south_dakota_usa	lead_south_dakota_usa	biolink:NamedThing	GOLD
GOLD:aquifer	aquifer	biolink:Attribute	GOLD
GOLD:deep_subsurface_aquifer	deep_subsurface_aquifer	biolink:Attribute	GOLD
GOLD:ga0104756	ga0104756	biolink:Attribute	GOLD
GOLD:ga0104761	ga0104761	biolink:Attribute	GOLD
GOLD:gp0115815	gp0115815	biolink:Attribute	GOLD
GOLD:gs0114815	gs0114815	biolink:Attribute	GOLD
GOLD:ga0079306	ga0079306	biolink:Attribute	GOLD
GOLD:gp0119871	gp0119871	biolink:Attribute	GOLD
GOLD:ga0079305	ga0079305	biolink:Attribute	GOLD
GOLD:gp0119870	gp0119870	biolink:Attribute	GOLD
GOLD:ga0114983	ga0114983	biolink:Attribute	GOLD
GOLD:gp0134335	gp0134335	biolink:Attribute	GOLD
GOLD:ohio_usa	ohio_usa	biolink:NamedThing	GOLD
GOLD:ga0114982	ga0114982	biolink:Attribute	GOLD
GOLD:gp0134334	gp0134334	biolink:Attribute	GOLD
GOLD:ga0130025	ga0130025	biolink:Attribute	GOLD
GOLD:gp0141961	gp0141961	biolink:Attribute	GOLD
GOLD:gs0118875	gs0118875	biolink:Attribute	GOLD
GOLD:pensacola_florida	pensacola_florida	biolink:NamedThing	GOLD
GOLD:aquifer_solids	aquifer_solids	biolink:Attribute	GOLD
GOLD:ga0114990	ga0114990	biolink:Attribute	GOLD
GOLD:gp0134342	gp0134342	biolink:Attribute	GOLD
GOLD:ga0114991	ga0114991	biolink:Attribute	GOLD
GOLD:gp0134343	gp0134343	biolink:Attribute	GOLD
GOLD:ga0114987	ga0114987	biolink:Attribute	GOLD
GOLD:gp0134339	gp0134339	biolink:Attribute	GOLD
GOLD:ga0114989	ga0114989	biolink:Attribute	GOLD
GOLD:gp0134341	gp0134341	biolink:Attribute	GOLD
GOLD:ga0114985	ga0114985	biolink:Attribute	GOLD
GOLD:gp0134337	gp0134337	biolink:Attribute	GOLD
GOLD:ga0114984	ga0114984	biolink:Attribute	GOLD
GOLD:gp0134336	gp0134336	biolink:Attribute	GOLD
GOLD:ga0114986	ga0114986	biolink:Attribute	GOLD
GOLD:gp0134338	gp0134338	biolink:Attribute	GOLD
GOLD:ga0163222	ga0163222	biolink:Attribute	GOLD
GOLD:gp0191407	gp0191407	biolink:Attribute	GOLD
GOLD:usa_west_virginia	usa_west_virginia	biolink:NamedThing	GOLD
GOLD:ga0163224	ga0163224	biolink:Attribute	GOLD
GOLD:gp0191409	gp0191409	biolink:Attribute	GOLD
GOLD:ga0163227	ga0163227	biolink:Attribute	GOLD
GOLD:gp0191412	gp0191412	biolink:Attribute	GOLD
GOLD:ga0163223	ga0163223	biolink:Attribute	GOLD
GOLD:gp0191408	gp0191408	biolink:Attribute	GOLD
GOLD:ga0163226	ga0163226	biolink:Attribute	GOLD
GOLD:gp0191411	gp0191411	biolink:Attribute	GOLD
GOLD:ga0163219	ga0163219	biolink:Attribute	GOLD
GOLD:gp0191404	gp0191404	biolink:Attribute	GOLD
GOLD:ga0163225	ga0163225	biolink:Attribute	GOLD
GOLD:gp0191410	gp0191410	biolink:Attribute	GOLD
GOLD:ga0172517	ga0172517	biolink:Attribute	GOLD
GOLD:gp0198185	gp0198185	biolink:Attribute	GOLD
GOLD:gs0127588	gs0127588	biolink:Attribute	GOLD
GOLD:south_platte_alluvial_aquifer_near_denver_co_usa	south_platte_alluvial_aquifer_near_denver_co_usa	biolink:NamedThing	GOLD
GOLD:anoxic_aquifer	anoxic_aquifer	biolink:Attribute	GOLD
GOLD:ga0182235	ga0182235	biolink:Attribute	GOLD
GOLD:gp0208777	gp0208777	biolink:Attribute	GOLD
GOLD:fracking_water	fracking_water	biolink:Attribute	GOLD
GOLD:ga0182237	ga0182237	biolink:Attribute	GOLD
GOLD:gp0208779	gp0208779	biolink:Attribute	GOLD
GOLD:ga0182236	ga0182236	biolink:Attribute	GOLD
GOLD:gp0208778	gp0208778	biolink:Attribute	GOLD
GOLD:ga0182238	ga0182238	biolink:Attribute	GOLD
GOLD:gp0208780	gp0208780	biolink:Attribute	GOLD
GOLD:usa_texas	usa_texas	biolink:NamedThing	GOLD
GOLD:ga0182239	ga0182239	biolink:Attribute	GOLD
GOLD:gp0208781	gp0208781	biolink:Attribute	GOLD
GOLD:ga0182234	ga0182234	biolink:Attribute	GOLD
GOLD:gp0208776	gp0208776	biolink:Attribute	GOLD
GOLD:ga0182240	ga0182240	biolink:Attribute	GOLD
GOLD:gp0208782	gp0208782	biolink:Attribute	GOLD
GOLD:ga0206224	ga0206224	biolink:Attribute	GOLD
GOLD:gp0224408	gp0224408	biolink:Attribute	GOLD
GOLD:usa_colorado	usa_colorado	biolink:NamedThing	GOLD
GOLD:deep_subsurface_sediment	deep_subsurface_sediment	biolink:Attribute	GOLD
GOLD:ga0206226	ga0206226	biolink:Attribute	GOLD
GOLD:gp0224410	gp0224410	biolink:Attribute	GOLD
GOLD:ga0206227	ga0206227	biolink:Attribute	GOLD
GOLD:gp0224411	gp0224411	biolink:Attribute	GOLD
GOLD:ga0206225	ga0206225	biolink:Attribute	GOLD
GOLD:gp0224409	gp0224409	biolink:Attribute	GOLD
GOLD:ga0224486	ga0224486	biolink:Attribute	GOLD
GOLD:gp0256414	gp0256414	biolink:Attribute	GOLD
GOLD:usa_oklahoma	usa_oklahoma	biolink:NamedThing	GOLD
GOLD:ga0247724	ga0247724	biolink:Attribute	GOLD
GOLD:gp0290894	gp0290894	biolink:Attribute	GOLD
GOLD:ga0247725	ga0247725	biolink:Attribute	GOLD
GOLD:gp0290895	gp0290895	biolink:Attribute	GOLD
GOLD:ga0208101	ga0208101	biolink:Attribute	GOLD
GOLD:gp0055514	gp0055514	biolink:Attribute	GOLD
GOLD:ga0208491	ga0208491	biolink:Attribute	GOLD
GOLD:ga0208611	ga0208611	biolink:Attribute	GOLD
GOLD:ga0208372	ga0208372	biolink:Attribute	GOLD
GOLD:ga0208734	ga0208734	biolink:Attribute	GOLD
GOLD:ga0208370	ga0208370	biolink:Attribute	GOLD
GOLD:ga0208610	ga0208610	biolink:Attribute	GOLD
GOLD:ga0208609	ga0208609	biolink:Attribute	GOLD
GOLD:ga0208735	ga0208735	biolink:Attribute	GOLD
GOLD:ga0207950	ga0207950	biolink:Attribute	GOLD
GOLD:ga0208100	ga0208100	biolink:Attribute	GOLD
GOLD:ga0208490	ga0208490	biolink:Attribute	GOLD
GOLD:ga0208733	ga0208733	biolink:Attribute	GOLD
GOLD:ga0207951	ga0207951	biolink:Attribute	GOLD
GOLD:ga0208242	ga0208242	biolink:Attribute	GOLD
GOLD:ga0208243	ga0208243	biolink:Attribute	GOLD
GOLD:ga0208371	ga0208371	biolink:Attribute	GOLD
GOLD:ga0208244	ga0208244	biolink:Attribute	GOLD
GOLD:ga0208492	ga0208492	biolink:Attribute	GOLD
GOLD:ga0207952	ga0207952	biolink:Attribute	GOLD
GOLD:ga0208007	ga0208007	biolink:Attribute	GOLD
GOLD:gp0119852	gp0119852	biolink:Attribute	GOLD
GOLD:ga0208430	ga0208430	biolink:Attribute	GOLD
GOLD:ga0208152	ga0208152	biolink:Attribute	GOLD
GOLD:ga0208664	ga0208664	biolink:Attribute	GOLD
GOLD:ga0208296	ga0208296	biolink:Attribute	GOLD
GOLD:ga0208155	ga0208155	biolink:Attribute	GOLD
GOLD:ga0208551	ga0208551	biolink:Attribute	GOLD
GOLD:ga0208550	ga0208550	biolink:Attribute	GOLD
GOLD:ga0208008	ga0208008	biolink:Attribute	GOLD
GOLD:ga0208786	ga0208786	biolink:Attribute	GOLD
GOLD:ga0208918	ga0208918	biolink:Attribute	GOLD
GOLD:ga0208154	ga0208154	biolink:Attribute	GOLD
GOLD:ga0208431	ga0208431	biolink:Attribute	GOLD
GOLD:ga0208186	ga0208186	biolink:Attribute	GOLD
GOLD:ga0208187	ga0208187	biolink:Attribute	GOLD
GOLD:ga0208561	ga0208561	biolink:Attribute	GOLD
GOLD:ga0208033	ga0208033	biolink:Attribute	GOLD
GOLD:ga0208818	ga0208818	biolink:Attribute	GOLD
GOLD:ga0208009	ga0208009	biolink:Attribute	GOLD
GOLD:ga0208789	ga0208789	biolink:Attribute	GOLD
GOLD:ga0208297	ga0208297	biolink:Attribute	GOLD
GOLD:ga0209346	ga0209346	biolink:Attribute	GOLD
GOLD:ga0209643	ga0209643	biolink:Attribute	GOLD
GOLD:ga0209024	ga0209024	biolink:Attribute	GOLD
GOLD:ga0209300	ga0209300	biolink:Attribute	GOLD
GOLD:ga0208432	ga0208432	biolink:Attribute	GOLD
GOLD:ga0209231	ga0209231	biolink:Attribute	GOLD
GOLD:ga0208788	ga0208788	biolink:Attribute	GOLD
GOLD:ga0208787	ga0208787	biolink:Attribute	GOLD
GOLD:ga0209347	ga0209347	biolink:Attribute	GOLD
GOLD:ga0209599	ga0209599	biolink:Attribute	GOLD
GOLD:ga0208665	ga0208665	biolink:Attribute	GOLD
GOLD:ga0208663	ga0208663	biolink:Attribute	GOLD
GOLD:ga0208153	ga0208153	biolink:Attribute	GOLD
GOLD:ga0247723	ga0247723	biolink:Attribute	GOLD
GOLD:gp0290893	gp0290893	biolink:Attribute	GOLD
GOLD:ga0247722	ga0247722	biolink:Attribute	GOLD
GOLD:gp0290892	gp0290892	biolink:Attribute	GOLD
GOLD:ga0247720	ga0247720	biolink:Attribute	GOLD
GOLD:gp0290890	gp0290890	biolink:Attribute	GOLD
GOLD:ga0247721	ga0247721	biolink:Attribute	GOLD
GOLD:gp0290891	gp0290891	biolink:Attribute	GOLD
GOLD:ga0168649	ga0168649	biolink:Attribute	GOLD
GOLD:gp0192914	gp0192914	biolink:Attribute	GOLD
GOLD:gs0127423	gs0127423	biolink:Attribute	GOLD
GOLD:usa_pennsylvania	usa_pennsylvania	biolink:NamedThing	GOLD
GOLD:ga0168648	ga0168648	biolink:Attribute	GOLD
GOLD:gp0192913	gp0192913	biolink:Attribute	GOLD
GOLD:ga0168647	ga0168647	biolink:Attribute	GOLD
GOLD:gp0192912	gp0192912	biolink:Attribute	GOLD
GOLD:ga0246235	ga0246235	biolink:Attribute	GOLD
GOLD:gp0288270	gp0288270	biolink:Attribute	GOLD
GOLD:gs0133327	gs0133327	biolink:Attribute	GOLD
GOLD:south_africa_welkom	south_africa_welkom	biolink:NamedThing	GOLD
GOLD:fracture_fluid	fracture_fluid	biolink:Attribute	GOLD
GOLD:ga0246236	ga0246236	biolink:Attribute	GOLD
GOLD:gp0288271	gp0288271	biolink:Attribute	GOLD
GOLD:ga0010798	ga0010798	biolink:Attribute	GOLD
GOLD:gp0053496	gp0053496	biolink:Attribute	GOLD
GOLD:gs0047444	gs0047444	biolink:Attribute	GOLD
GOLD:syncrude_tailings_pond_wood_buffalo_alberta_canada	syncrude_tailings_pond_wood_buffalo_alberta_canada	biolink:NamedThing	GOLD
GOLD:lab_enrichment	lab_enrichment	biolink:Attribute	GOLD
GOLD:anaerobic_media	anaerobic_media	biolink:Attribute	GOLD
GOLD:defined_media	defined_media	biolink:Attribute	GOLD
GOLD:hydrocarbon_resource_environments	hydrocarbon_resource_environments	biolink:Attribute	GOLD
GOLD:ga0009255	ga0009255	biolink:Attribute	GOLD
GOLD:gp0054483	gp0054483	biolink:Attribute	GOLD
GOLD:bowden_alberta_canada	bowden_alberta_canada	biolink:NamedThing	GOLD
GOLD:ga0001666	ga0001666	biolink:Attribute	GOLD
GOLD:gp0054831	gp0054831	biolink:Attribute	GOLD
GOLD:gs0053056	gs0053056	biolink:Attribute	GOLD
GOLD:emeryville_ca	emeryville_ca	biolink:NamedThing	GOLD
GOLD:aerobic_media	aerobic_media	biolink:Attribute	GOLD
GOLD:aerobic_enrichment_media	aerobic_enrichment_media	biolink:Attribute	GOLD
GOLD:ga0011725	ga0011725	biolink:Attribute	GOLD
GOLD:gp0054420	gp0054420	biolink:Attribute	GOLD
GOLD:bioluminescent_bay_la_paraguera_puerto_rico	bioluminescent_bay_la_paraguera_puerto_rico	biolink:NamedThing	GOLD
GOLD:ga0001680	ga0001680	biolink:Attribute	GOLD
GOLD:gp0054321	gp0054321	biolink:Attribute	GOLD
GOLD:ga0001687	ga0001687	biolink:Attribute	GOLD
GOLD:gp0054530	gp0054530	biolink:Attribute	GOLD
GOLD:ga0001668	ga0001668	biolink:Attribute	GOLD
GOLD:gp0054811	gp0054811	biolink:Attribute	GOLD
GOLD:ga0001667	ga0001667	biolink:Attribute	GOLD
GOLD:gp0054298	gp0054298	biolink:Attribute	GOLD
GOLD:ga0001688	ga0001688	biolink:Attribute	GOLD
GOLD:gp0054444	gp0054444	biolink:Attribute	GOLD
GOLD:ga0001675	ga0001675	biolink:Attribute	GOLD
GOLD:gp0054646	gp0054646	biolink:Attribute	GOLD
GOLD:ga0001678	ga0001678	biolink:Attribute	GOLD
GOLD:gp0054552	gp0054552	biolink:Attribute	GOLD
GOLD:ga0001683	ga0001683	biolink:Attribute	GOLD
GOLD:gp0054805	gp0054805	biolink:Attribute	GOLD
GOLD:ga0001684	ga0001684	biolink:Attribute	GOLD
GOLD:gp0054740	gp0054740	biolink:Attribute	GOLD
GOLD:anaerobic_enrichment_media	anaerobic_enrichment_media	biolink:Attribute	GOLD
GOLD:ga0001685	ga0001685	biolink:Attribute	GOLD
GOLD:gp0054377	gp0054377	biolink:Attribute	GOLD
